CIK,Ticker,Company Name,SIC,Industry,State Location,State Inc,Filling Date,URL,digital asset,cryptocurrency,cryptocurrencies,digital holdings,bitcoin,ethereum,digital asset_table,cryptocurrency_table,cryptocurrencies_table,digital holdings_table,bitcoin_table,ethereum_table
0000001750,AIR,AAR CORP ,3720,AIRCRAFT & PARTS,IL,DE,2021-07-21,https://www.sec.gov/Archives/edgar/data/1750/000110465921094125/air-20210531x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000065270,MEI,METHODE ELECTRONICS INC ,3678,ELECTRONIC CONNECTORS,IL,DE,2021-06-24,https://www.sec.gov/Archives/edgar/data/65270/000156459021034113/mei-10k_20210501.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001437352,EVBG,"EVERBRIDGE, INC. ",7372,SERVICES,MA,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1437352/000156459022007193/evbg-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001437352,EVBG,"EVERBRIDGE, INC. ",7372,SERVICES,MA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1437352/000156459021009422/evbg-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000715072,RNST,RENASANT CORP ,6022,STATE COMMERCIAL BANKS,MS,MS,2022-02-25,https://www.sec.gov/Archives/edgar/data/715072/000071507222000091/rnst-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000715072,RNST,RENASANT CORP ,6022,STATE COMMERCIAL BANKS,MS,MS,2021-02-26,https://www.sec.gov/Archives/edgar/data/715072/000071507221000057/rnst-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001465740,TWO,TWO HARBORS INVESTMENT CORP. ,6798,REAL ESTATE INVESTMENT TRUSTS,MN,MD,2022-03-01,https://www.sec.gov/Archives/edgar/data/1465740/000146574022000018/two-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001465740,TWO,TWO HARBORS INVESTMENT CORP. ,6798,REAL ESTATE INVESTMENT TRUSTS,MN,MD,2021-02-25,https://www.sec.gov/Archives/edgar/data/1465740/000146574021000035/two-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000850141,HMN,HORACE MANN EDUCATORS CORP /DE/ ,6331,FIRE,IL,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/850141/000162828022003979/hmn-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000850141,HMN,HORACE MANN EDUCATORS CORP /DE/ ,6331,FIRE,IL,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/850141/000162828021003421/hmn-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000703351,EAT,"BRINKER INTERNATIONAL, INC ",5812,RETAIL,TX,DE,2021-08-26,https://www.sec.gov/Archives/edgar/data/703351/000070335121000031/eat-20210630.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001484612,OM,"Outset Medical, Inc. ",3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,CA,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/1484612/000095017022001769/om-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001484612,OM,"Outset Medical, Inc. ",3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,CA,DE,2021-03-22,https://www.sec.gov/Archives/edgar/data/1484612/000156459021014563/om-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001622194,DEA,"Easterly Government Properties, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,DC,MD,2022-02-28,https://www.sec.gov/Archives/edgar/data/1622194/000156459022007604/dea-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001622194,DEA,"Easterly Government Properties, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,DC,MD,2021-02-24,https://www.sec.gov/Archives/edgar/data/1622194/000156459021008064/dea-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001102993,LPSN,LIVEPERSON INC ,7372,SERVICES,NY,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1102993/000110299322000015/lpsn-20211231.htm,3,11,14,0,0,0,0,0,0,0,0,0
0001102993,LPSN,LIVEPERSON INC ,7372,SERVICES,NY,DE,2021-03-08,https://www.sec.gov/Archives/edgar/data/1102993/000110299321000031/lpsn-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001710366,CEIX,CONSOL Energy Inc. ,1220,BITUMINOUS COAL & LIGNITE MINING,PA,DE,2022-02-11,https://www.sec.gov/Archives/edgar/data/1710366/000143774922003140/ceix20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001710366,CEIX,CONSOL Energy Inc. ,1220,BITUMINOUS COAL & LIGNITE MINING,PA,DE,2021-02-12,https://www.sec.gov/Archives/edgar/data/1710366/000143774921002802/ceix20201223b_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001674930,FLGT,"Fulgent Genetics, Inc. ",8071,SERVICES,CA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/1674930/000156459022007366/flgt-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001674930,FLGT,"Fulgent Genetics, Inc. ",8071,SERVICES,CA,DE,2021-03-08,https://www.sec.gov/Archives/edgar/data/1674930/000156459021011526/flgt-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000899923,MYGN,MYRIAD GENETICS INC ,2835,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,UT,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/899923/000089992322000033/mygn-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000110471,WWW,WOLVERINE WORLD WIDE INC /DE/ ,3140,FOOTWEAR,MI,MI,2022-02-24,https://www.sec.gov/Archives/edgar/data/110471/000011047122000008/www-20220101.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000110471,WWW,WOLVERINE WORLD WIDE INC /DE/ ,3140,FOOTWEAR,MI,MI,2021-02-26,https://www.sec.gov/Archives/edgar/data/110471/000011047121000008/www-20210102.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001803696,XPER,Xperi Holding Corp ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1803696/000156459022006778/xper-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001803696,XPER,Xperi Holding Corp ,3674,SEMICONDUCTORS & RELATED DEVICES,CA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1803696/000156459021009444/xper-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000866706,ESE,ESCO TECHNOLOGIES INC ,3669,COMMUNICATIONS EQUIPMENT,MO,MO,2021-11-29,https://www.sec.gov/Archives/edgar/data/866706/000141057821000447/ese-20210930x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001709682,CTOS,"Custom Truck One Source, Inc. ",7359,SERVICES,MO,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1709682/000170968222000036/ctos-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001709682,CTOS,"Custom Truck One Source, Inc. ",7359,SERVICES,MO,DE,2021-03-09,https://www.sec.gov/Archives/edgar/data/1709682/000170968221000009/nsco-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001747079,BALY,Bally's Corp ,7011,HOTELS & MOTELS,RI,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1747079/000174707922000027/baly-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001747079,BALY,Bally's Corp ,7011,HOTELS & MOTELS,RI,DE,2021-03-10,https://www.sec.gov/Archives/edgar/data/1747079/000174707921000071/baly-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001431695,OLO,Olo Inc. ,7389,SERVICES,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1431695/000143169522000009/olo-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001138639,INFN,Infinera Corp ,3661,TELEPHONE & TELEGRAPH APPARATUS,CA,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/1138639/000113863922000033/infn-20211225.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001138639,INFN,Infinera Corp ,3661,TELEPHONE & TELEGRAPH APPARATUS,CA,DE,2021-03-03,https://www.sec.gov/Archives/edgar/data/1138639/000113863921000026/infn-20201226.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001501570,VBTX,"Veritex Holdings, Inc. ",6022,STATE COMMERCIAL BANKS,TX,TX,2022-03-01,https://www.sec.gov/Archives/edgar/data/1501570/000150157022000039/vbtx-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001501570,VBTX,"Veritex Holdings, Inc. ",6022,STATE COMMERCIAL BANKS,TX,TX,2021-02-26,https://www.sec.gov/Archives/edgar/data/1501570/000150157021000133/vbtx-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001815442,KYMR,"Kymera Therapeutics, Inc. ",2836,BIOLOGICAL PRODUCTS ,MA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1815442/000095017022001860/kymr-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001815442,KYMR,"Kymera Therapeutics, Inc. ",2836,BIOLOGICAL PRODUCTS ,MA,DE,2021-03-11,https://www.sec.gov/Archives/edgar/data/1815442/000156459021012240/kymr-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001875444,ARHS,"Arhaus, Inc. ",5712,RETAIL,OH,DE,2022-03-30,https://www.sec.gov/Archives/edgar/data/1875444/000187544422000017/arhs-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001050441,EGBN,EAGLE BANCORP INC ,6022,STATE COMMERCIAL BANKS,MD,MD,2022-03-01,https://www.sec.gov/Archives/edgar/data/1050441/000105044122000040/egbn-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001050441,EGBN,EAGLE BANCORP INC ,6022,STATE COMMERCIAL BANKS,MD,MD,2021-03-01,https://www.sec.gov/Archives/edgar/data/1050441/000105044121000036/egbn-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001217234,CDNA,"CareDx, Inc. ",8071,SERVICES,CA,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1217234/000121723422000056/cdna-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001217234,CDNA,"CareDx, Inc. ",8071,SERVICES,CA,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/1217234/000121723421000046/cdna-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001858257,AVDX,"AvidXchange Holdings, Inc. ",7372,SERVICES,NC,DE,2022-03-14,https://www.sec.gov/Archives/edgar/data/1858257/000095017022003480/avdx-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001471265,NWBI,"Northwest Bancshares, Inc. ",6021,NATIONAL COMMERCIAL BANKS,PA,MD,2022-02-25,https://www.sec.gov/Archives/edgar/data/1471265/000147126522000009/nwbi-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001471265,NWBI,"Northwest Bancshares, Inc. ",6021,NATIONAL COMMERCIAL BANKS,PA,MD,2021-02-26,https://www.sec.gov/Archives/edgar/data/1471265/000147126521000039/nwbi-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001825088,DFH,"Dream Finders Homes, Inc. ",1531,OPERATIVE BUILDERS,FL,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1825088/000114036122009752/brhc10035061_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001825088,DFH,"Dream Finders Homes, Inc. ",1531,OPERATIVE BUILDERS,FL,DE,2021-03-30,https://www.sec.gov/Archives/edgar/data/1825088/000114036121010794/brhc10022392_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001776661,ADV,Advantage Solutions Inc. ,7389,SERVICES,CA,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1776661/000095017022002524/adv-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001776661,ADV,Advantage Solutions Inc. ,7389,SERVICES,CA,DE,2021-03-16,https://www.sec.gov/Archives/edgar/data/1776661/000119312521082812/d140331d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001826600,MNTK,"Montauk Renewables, Inc. ",4932,GAS & OTHER SERVICES COMBINED,PA,DE,2022-03-16,https://www.sec.gov/Archives/edgar/data/1826600/000119312522077310/d260478d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001826600,MNTK,"Montauk Renewables, Inc. ",4932,GAS & OTHER SERVICES COMBINED,PA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1826600/000119312521102560/d103808d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001626115,PJT,PJT Partners Inc. ,6282,INVESTMENT ADVICE,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1626115/000156459022007189/pjt-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001626115,PJT,PJT Partners Inc. ,6282,INVESTMENT ADVICE,NY,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/1626115/000156459021009465/pjt-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000893949,MD,"MEDNAX, INC. ",8060,SERVICES,FL,FL,2022-02-17,https://www.sec.gov/Archives/edgar/data/893949/000095017022001387/md-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000893949,MD,"MEDNAX, INC. ",8060,SERVICES,FL,FL,2021-02-18,https://www.sec.gov/Archives/edgar/data/893949/000119312521047064/d51794d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001507605,MARA,"MARATHON DIGITAL HOLDINGS, INC. ",7374,SERVICES,NV,NV,2022-03-10,https://www.sec.gov/Archives/edgar/data/1507605/000149315222006446/form10-k.htm,208,49,38,73,387,0,4,5,4,1,5,0
0001507605,MARA,"MARATHON DIGITAL HOLDINGS, INC. ",7374,SERVICES,NV,NV,2021-03-16,https://www.sec.gov/Archives/edgar/data/1507605/000149315221006139/form10-k.htm,201,33,17,45,294,0,4,1,0,1,5,0
0000704415,TVTY,"TIVITY HEALTH, INC. ",8090,SERVICES,TN,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/704415/000156459022007093/tvty-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000704415,TVTY,"TIVITY HEALTH, INC. ",8090,SERVICES,TN,DE,2021-03-02,https://www.sec.gov/Archives/edgar/data/704415/000156459021010307/tvty-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001880319,PRM,"Perimeter Solutions, SA ",2800,CHEMICALS & ALLIED PRODUCTS,N4,N4,2022-03-31,https://www.sec.gov/Archives/edgar/data/1880319/000188031922000007/prm-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001425292,UAN,"CVR PARTNERS, LP ",2870,AGRICULTURE CHEMICALS,TX,DE,2022-02-23,https://www.sec.gov/Archives/edgar/data/1425292/000142529222000009/cvi-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001425292,UAN,"CVR PARTNERS, LP ",2870,AGRICULTURE CHEMICALS,TX,DE,2021-02-23,https://www.sec.gov/Archives/edgar/data/1425292/000142529221000007/cvi-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000933036,RCII,RENT A CENTER INC DE ,7359,SERVICES,TX,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/933036/000093303622000046/rcii-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000933036,RCII,RENT A CENTER INC DE ,7359,SERVICES,TX,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/933036/000093303621000049/rcii-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001013934,STRA,"Strategic Education, Inc. ",8200,SERVICES,VA,MD,2022-02-28,https://www.sec.gov/Archives/edgar/data/1013934/000101393422000004/stra-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001013934,STRA,"Strategic Education, Inc. ",8200,SERVICES,VA,MD,2021-03-01,https://www.sec.gov/Archives/edgar/data/1013934/000101393421000005/stra-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001410939,ISEE,"IVERIC bio, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,NJ,DE,2022-02-24,https://www.sec.gov/Archives/edgar/data/1410939/000141093922000015/isee-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001410939,ISEE,"IVERIC bio, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,NJ,DE,2021-03-04,https://www.sec.gov/Archives/edgar/data/1410939/000141093921000007/opht-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001743907,SNCY,"Sun Country Airlines Holdings, Inc. ",4512,AIR TRANSPORTATION,MN,DE,2022-02-18,https://www.sec.gov/Archives/edgar/data/1743907/000155837022001409/sncy-20211231x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000311094,WABC,WESTAMERICA BANCORPORATION ,6021,NATIONAL COMMERCIAL BANKS,CA,CA,2022-02-28,https://www.sec.gov/Archives/edgar/data/311094/000117184322001403/wabc20211231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000311094,WABC,WESTAMERICA BANCORPORATION ,6021,NATIONAL COMMERCIAL BANKS,CA,CA,2021-02-25,https://www.sec.gov/Archives/edgar/data/311094/000117184321001344/wabc20201231_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001353538,APGT,"Appgate, Inc. ",7372,SERVICES,FL,DE,2022-03-31,https://www.sec.gov/Archives/edgar/data/1353538/000162828022008075/apgt-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001353538,APGT,"Appgate, Inc. ",7372,SERVICES,FL,DE,2021-06-28,https://www.sec.gov/Archives/edgar/data/1353538/000121390021034501/f10k2021_newtownlane.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001318568,EVRI,Everi Holdings Inc. ,7990,SERVICES,NV,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/1318568/000131856822000035/evri-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001318568,EVRI,Everi Holdings Inc. ,7990,SERVICES,NV,DE,2021-03-15,https://www.sec.gov/Archives/edgar/data/1318568/000131856821000035/evri-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001547903,NMIH,"NMI Holdings, Inc. ",6351,SURETY INSURANCE,CA,CA,2022-02-16,https://www.sec.gov/Archives/edgar/data/1547903/000154790322000060/nmih-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001547903,NMIH,"NMI Holdings, Inc. ",6351,SURETY INSURANCE,CA,CA,2021-02-24,https://www.sec.gov/Archives/edgar/data/1547903/000154790321000055/nmih-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001590717,CTRE,"CareTrust REIT, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2022-02-16,https://www.sec.gov/Archives/edgar/data/1590717/000162828022002842/ctre-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001590717,CTRE,"CareTrust REIT, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,CA,MD,2021-02-10,https://www.sec.gov/Archives/edgar/data/1590717/000162828021001797/ctre-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000789460,INT,WORLD FUEL SERVICES CORP ,5172,WHOLESALE,FL,FL,2022-02-25,https://www.sec.gov/Archives/edgar/data/789460/000162828022004028/int-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000789460,INT,WORLD FUEL SERVICES CORP ,5172,WHOLESALE,FL,FL,2021-03-01,https://www.sec.gov/Archives/edgar/data/789460/000162828021003481/int-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001874944,VCSA,"Vacasa, Inc. ",7340,SERVICES,OR,DE,2022-03-21,https://www.sec.gov/Archives/edgar/data/1874944/000187494422000004/vcsa-20211231.htm,0,0,1,0,0,0,0,0,0,0,0,0
0000066004,MSEX,MIDDLESEX WATER CO ,4941,WATER SUPPLY,NJ,NJ,2022-02-25,https://www.sec.gov/Archives/edgar/data/66004/000117494722000283/msex10k2021.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000066004,MSEX,MIDDLESEX WATER CO ,4941,WATER SUPPLY,NJ,NJ,2021-02-25,https://www.sec.gov/Archives/edgar/data/66004/000117494721000198/msex10k2020.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000048287,HNI,HNI CORP ,2522,OFFICE FURNITURE ,IA,IA,2022-03-01,https://www.sec.gov/Archives/edgar/data/48287/000004828722000071/hni-20220101.htm,3,0,0,0,0,0,0,0,0,0,0,0
0000048287,HNI,HNI CORP ,2522,OFFICE FURNITURE ,IA,IA,2021-03-02,https://www.sec.gov/Archives/edgar/data/48287/000004828721000038/hni-20210102.htm,2,0,0,0,0,0,0,0,0,0,0,0
0000886163,LGND,LIGAND PHARMACEUTICALS INC ,2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2022-02-28,https://www.sec.gov/Archives/edgar/data/886163/000088616322000030/lgnd-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000886163,LGND,LIGAND PHARMACEUTICALS INC ,2834,PHARMACEUTICAL PREPARATIONS,CA,DE,2021-02-24,https://www.sec.gov/Archives/edgar/data/886163/000088616321000050/lgnd-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001692412,PLYA,Playa Hotels & Resorts N.V. ,7011,HOTELS & MOTELS,P7,P7,2022-02-24,https://www.sec.gov/Archives/edgar/data/1692412/000169241222000042/plya-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001692412,PLYA,Playa Hotels & Resorts N.V. ,7011,HOTELS & MOTELS,P7,P7,2021-03-04,https://www.sec.gov/Archives/edgar/data/1692412/000169241221000038/plya-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001588978,PRCT,PROCEPT BioRobotics Corp ,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,DE,2022-03-22,https://www.sec.gov/Archives/edgar/data/1588978/000162828022006885/prct-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000885245,BKE,BUCKLE INC ,5651,RETAIL,NE,NE,2022-03-30,https://www.sec.gov/Archives/edgar/data/885245/000088524522000009/bke-20220129.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000885245,BKE,BUCKLE INC ,5651,RETAIL,NE,NE,2021-03-31,https://www.sec.gov/Archives/edgar/data/885245/000088524521000008/bke-20210130.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001568651,OSCR,"Oscar Health, Inc. ",6324,HOSPITAL & MEDICAL SERVICE PLANS,NY,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1568651/000156865122000011/oscr-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001819796,GCMG,GCM Grosvenor Inc. ,6282,INVESTMENT ADVICE,IL,DE,2022-02-25,https://www.sec.gov/Archives/edgar/data/1819796/000181979622000006/gcm-20211231.htm,2,0,0,0,0,0,0,0,0,0,0,0
0001819796,GCMG,GCM Grosvenor Inc. ,6282,INVESTMENT ADVICE,IL,DE,2021-03-12,https://www.sec.gov/Archives/edgar/data/1819796/000181979621000029/gcm-20201231.htm,1,0,0,0,0,0,0,0,0,0,0,0
0001423774,ZUO,ZUORA INC ,7372,SERVICES,CA,DE,2022-03-28,https://www.sec.gov/Archives/edgar/data/1423774/000142377422000067/zuo-20220131.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001423774,ZUO,ZUORA INC ,7372,SERVICES,CA,DE,2021-03-31,https://www.sec.gov/Archives/edgar/data/1423774/000142377421000020/zuo-20210131.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001438533,TVTX,"Travere Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,CA,2022-02-24,https://www.sec.gov/Archives/edgar/data/1438533/000143853322000008/rtrx-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001438533,TVTX,"Travere Therapeutics, Inc. ",2834,PHARMACEUTICAL PREPARATIONS,CA,CA,2021-03-01,https://www.sec.gov/Archives/edgar/data/1438533/000143853321000008/rtrx-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001545654,ALEX,"Alexander & Baldwin, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,HI,HI,2022-02-25,https://www.sec.gov/Archives/edgar/data/1545654/000154565422000008/alex-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001545654,ALEX,"Alexander & Baldwin, Inc. ",6798,REAL ESTATE INVESTMENT TRUSTS,HI,HI,2021-02-26,https://www.sec.gov/Archives/edgar/data/1545654/000154565421000006/alex-20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000876427,MNRO,"MONRO, INC. ",7500,SERVICES,NY,NY,2022-05-23,https://www.sec.gov/Archives/edgar/data/876427/000156276222000259/mnro-20220326x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000876427,MNRO,"MONRO, INC. ",7500,SERVICES,NY,NY,2021-05-26,https://www.sec.gov/Archives/edgar/data/876427/000156276221000233/mnro-20210327x10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001473579,NNMX,NANOMIX Corp ,2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2022-04-12,https://www.sec.gov/Archives/edgar/data/1473579/000121390022019462/f10k2021_nanomixcorp.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001473579,NNMX,NANOMIX Corp ,2834,PHARMACEUTICAL PREPARATIONS,MA,DE,2021-04-23,https://www.sec.gov/Archives/edgar/data/1473579/000121390021022666/f10k2020_bostontherapeutics.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000811596,KALU,KAISER ALUMINUM CORP ,3350,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,CA,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/811596/000156459022008034/kalu-10k_20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000811596,KALU,KAISER ALUMINUM CORP ,3350,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,CA,DE,2021-02-26,https://www.sec.gov/Archives/edgar/data/811596/000156459021009132/kalu-10k_20201231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001402328,SBFM,"Sunshine Biopharma, Inc ",8731,SERVICES,A8,CO,2022-03-21,https://www.sec.gov/Archives/edgar/data/1402328/000168316822001788/sunshine_i10k-123121.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001402328,SBFM,"Sunshine Biopharma, Inc ",8731,SERVICES,A8,CO,2021-03-30,https://www.sec.gov/Archives/edgar/data/1402328/000165495421003507/sbfm_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001657573,XMTR,"Xometry, Inc. ",7389,SERVICES,MD,MD,2022-03-18,https://www.sec.gov/Archives/edgar/data/1657573/000095017022004158/xmtr-20211231.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000790359,NBTB,NBT BANCORP INC ,6021,NATIONAL COMMERCIAL BANKS,NY,DE,2022-03-01,https://www.sec.gov/Archives/edgar/data/790359/000114036122007333/brhc10034121_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0000790359,NBTB,NBT BANCORP INC ,6021,NATIONAL COMMERCIAL BANKS,NY,DE,2021-03-01,https://www.sec.gov/Archives/edgar/data/790359/000114036121006657/brhc10020564_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
0001022408,PLUS,EPLUS INC ,5045,WHOLESALE,VA,DE,2022-05-26,https://www.sec.gov/Archives/edgar/data/1022408/000114036122020620/brhc10037709_10k.htm,0,0,0,0,0,0,0,0,0,0,0,0
